experiment	run	organism	tissue	description	assayId	assayName	platform	readLength	readsfile1Url	readsFile1	readsFile1S3Url	md5sum1	readsfile2Url	readsFile2	readsFile2S3Url	md5sum2
ENCSR738PHQ	ENCFF595JPI_ENCFF583QOX	human	HUES64		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF595JPI/@@download/ENCFF595JPI.fastq.gz	ENCFF595JPI.fastq.gz	s3://encode-public/2017/11/11/09f97e12-541b-400b-9d2a-9fed4365ad66/ENCFF595JPI.fastq.gz	ae5af0980184c3c877c4901127665b07	https://www.encodeproject.org/files/ENCFF583QOX/@@download/ENCFF583QOX.fastq.gz	ENCFF583QOX.fastq.gz	s3://encode-public/2017/11/12/af16589d-4bdb-400f-9e3e-bdf745a47e32/ENCFF583QOX.fastq.gz	66c4701ad716e33c23452b1c80b53297
ENCSR738PHQ	ENCFF506VGO_ENCFF072CLJ	human	HUES64		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF506VGO/@@download/ENCFF506VGO.fastq.gz	ENCFF506VGO.fastq.gz	s3://encode-public/2017/11/11/03abd4b0-1c84-4b0e-ba39-eb454f9635f2/ENCFF506VGO.fastq.gz	03ea82982f010eec345643c4f4055a44	https://www.encodeproject.org/files/ENCFF072CLJ/@@download/ENCFF072CLJ.fastq.gz	ENCFF072CLJ.fastq.gz	s3://encode-public/2017/11/12/c616b370-c0a0-4eb9-b9bc-931375b4fde5/ENCFF072CLJ.fastq.gz	ec99234c761f25c9098efd95954d1b03
ENCSR000AEO	ENCFF001RDD_ENCFF001RCV	human	K562	RNA Evaluation K562 Long Poly-A+  from Graveley	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF001RDD/@@download/ENCFF001RDD.fastq.gz	ENCFF001RDD.fastq.gz	s3://encode-public/2013/05/19/7b8a7f13-697e-4bcd-adc7-2f489cbeba30/ENCFF001RDD.fastq.gz	d8dac0303ab901711f2dd6d9947ea349	https://www.encodeproject.org/files/ENCFF001RCV/@@download/ENCFF001RCV.fastq.gz	ENCFF001RCV.fastq.gz	s3://encode-public/2013/05/19/cea9caa0-db4a-4eb4-8e79-d9d3549f19a5/ENCFF001RCV.fastq.gz	3261f0b63ccfa3662fe15d357dfe4980
ENCSR000AEO	ENCFF001RDE_ENCFF001RCW	human	K562	RNA Evaluation K562 Long Poly-A+  from Graveley	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF001RDE/@@download/ENCFF001RDE.fastq.gz	ENCFF001RDE.fastq.gz	s3://encode-public/2013/05/19/e5ecb538-d0dc-4cb0-b33e-00a0d1b1d044/ENCFF001RDE.fastq.gz	1e6957f09a2d030035fd8b448572f11a	https://www.encodeproject.org/files/ENCFF001RCW/@@download/ENCFF001RCW.fastq.gz	ENCFF001RCW.fastq.gz	s3://encode-public/2013/05/19/ccb18812-a9fe-4bc6-a437-9ee9edbbeac9/ENCFF001RCW.fastq.gz	e7d031ac9d20e61a843be2575cc9b05b
ENCSR741QEH	ENCFF541FBH_ENCFF527HAC	human	adipose tissue		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF541FBH/@@download/ENCFF541FBH.fastq.gz	ENCFF541FBH.fastq.gz	s3://encode-public/2017/11/11/68db87df-f9e3-4620-8d90-bb22406d4149/ENCFF541FBH.fastq.gz	7747f2d8d6953f8987c7c06092ce73c4	https://www.encodeproject.org/files/ENCFF527HAC/@@download/ENCFF527HAC.fastq.gz	ENCFF527HAC.fastq.gz	s3://encode-public/2017/11/12/6afc5ce7-bb45-41ad-ab87-32e78dd1a041/ENCFF527HAC.fastq.gz	509dcc9c521c45f2bfb0b5c1c8ec9c8b
ENCSR741QEH	ENCFF721WLN_ENCFF880OVX	human	adipose tissue		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF721WLN/@@download/ENCFF721WLN.fastq.gz	ENCFF721WLN.fastq.gz	s3://encode-public/2017/11/11/9e0457c5-17da-42f5-a19d-3f6da00ed8b5/ENCFF721WLN.fastq.gz	2288e848384988a0f7835a83e3769b0b	https://www.encodeproject.org/files/ENCFF880OVX/@@download/ENCFF880OVX.fastq.gz	ENCFF880OVX.fastq.gz	s3://encode-public/2017/11/12/4ddc6f1d-9b66-4128-90b8-9459e5d4ec0d/ENCFF880OVX.fastq.gz	014bad7c13174589d4e2a540eadd3e1d
ENCSR741QEH	ENCFF802GPF_ENCFF479AVU	human	adipose tissue		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF802GPF/@@download/ENCFF802GPF.fastq.gz	ENCFF802GPF.fastq.gz	s3://encode-public/2017/11/11/b954a4b5-ff3d-4e3b-a4dd-1b2ac76d4998/ENCFF802GPF.fastq.gz	27da3f9ff533a24fe1100857e25e67a9	https://www.encodeproject.org/files/ENCFF479AVU/@@download/ENCFF479AVU.fastq.gz	ENCFF479AVU.fastq.gz	s3://encode-public/2017/11/12/b910e1e9-def6-4c5d-a519-7d7880fd99b4/ENCFF479AVU.fastq.gz	90482ec55c4c9115e07cfa98d2ad9b69
ENCSR741QEH	ENCFF141QZP_ENCFF404ZVY	human	adipose tissue		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF141QZP/@@download/ENCFF141QZP.fastq.gz	ENCFF141QZP.fastq.gz	s3://encode-public/2017/11/11/ccd61ffc-b4fb-441c-bc2b-b64869e39790/ENCFF141QZP.fastq.gz	19380787368188b4eeebaded7bcd2647	https://www.encodeproject.org/files/ENCFF404ZVY/@@download/ENCFF404ZVY.fastq.gz	ENCFF404ZVY.fastq.gz	s3://encode-public/2017/11/12/4c0a9279-507f-4c88-ba54-140fea1873c7/ENCFF404ZVY.fastq.gz	c0803da4734a319c67fe5ff1c9fa081f
ENCSR741QEH	ENCFF302TLI_ENCFF404QGX	human	adipose tissue		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF302TLI/@@download/ENCFF302TLI.fastq.gz	ENCFF302TLI.fastq.gz	s3://encode-public/2017/11/11/81454d6d-fc4e-4c2c-a7a4-7db65d6ae8b3/ENCFF302TLI.fastq.gz	69eb5f5e733fcba96fb92fb900e07065	https://www.encodeproject.org/files/ENCFF404QGX/@@download/ENCFF404QGX.fastq.gz	ENCFF404QGX.fastq.gz	s3://encode-public/2017/11/12/be45b7d8-b25c-4a81-9569-0cb7cd454fc4/ENCFF404QGX.fastq.gz	43dd42eeb514f1145ac14a4684ac1c75
ENCSR448VSW	ENCFF482WYS_ENCFF058MGQ	human	spleen	RNA-seq of human spleen tissue. The second technical replicate was performed in May 2015 and was not part of the original Lin et al. 2014 publication (PMID:25413365).	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF482WYS/@@download/ENCFF482WYS.fastq.gz	ENCFF482WYS.fastq.gz	s3://encode-public/2015/01/07/b34d9a78-cd48-41b3-ac75-47fadb323951/ENCFF482WYS.fastq.gz	d97786758124f36b1bf79ef14a77aae7	https://www.encodeproject.org/files/ENCFF058MGQ/@@download/ENCFF058MGQ.fastq.gz	ENCFF058MGQ.fastq.gz	s3://encode-public/2015/01/07/d3dad050-77fd-4620-9253-d41b00ee686d/ENCFF058MGQ.fastq.gz	17d698422ca1e19eeca998549c303f4b
ENCSR448VSW	ENCFF926YPC_ENCFF111IRS	human	spleen	RNA-seq of human spleen tissue. The second technical replicate was performed in May 2015 and was not part of the original Lin et al. 2014 publication (PMID:25413365).	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	101	https://www.encodeproject.org/files/ENCFF926YPC/@@download/ENCFF926YPC.fastq.gz	ENCFF926YPC.fastq.gz	s3://encode-public/2015/05/27/e106b08e-2f10-4045-964c-58900a065ffe/ENCFF926YPC.fastq.gz	ef248fe08b9b33be45980696ce462c16	https://www.encodeproject.org/files/ENCFF111IRS/@@download/ENCFF111IRS.fastq.gz	ENCFF111IRS.fastq.gz	s3://encode-public/2015/05/27/8cb1a5a3-3296-4dd0-b1ca-b16eeb973674/ENCFF111IRS.fastq.gz	d63948ce6eb39ba4906c4cfb9c3d884c
ENCSR872LTT	ENCFF169WSK_ENCFF488NLL	human	ectodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF169WSK/@@download/ENCFF169WSK.fastq.gz	ENCFF169WSK.fastq.gz	s3://encode-public/2017/11/11/a6296be9-baca-4074-ad74-003209edd80c/ENCFF169WSK.fastq.gz	93730f08e4c4a3cb8817b7c8cf0c2849	https://www.encodeproject.org/files/ENCFF488NLL/@@download/ENCFF488NLL.fastq.gz	ENCFF488NLL.fastq.gz	s3://encode-public/2017/11/12/7b9527a4-73d6-4cf3-97ae-657330836360/ENCFF488NLL.fastq.gz	caa085098f36a4e30e45784d7683ec8e
ENCSR872LTT	ENCFF878YSA_ENCFF031DZT	human	ectodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF878YSA/@@download/ENCFF878YSA.fastq.gz	ENCFF878YSA.fastq.gz	s3://encode-public/2017/11/11/8d24a795-afae-41ad-874e-64d0d71dd24c/ENCFF878YSA.fastq.gz	8b83ce22ec0794982405cf0226794046	https://www.encodeproject.org/files/ENCFF031DZT/@@download/ENCFF031DZT.fastq.gz	ENCFF031DZT.fastq.gz	s3://encode-public/2017/11/12/2f2e93a8-eb71-4524-916c-4fefe0795027/ENCFF031DZT.fastq.gz	9ca26ecd15cda27e1167973dbad9c7c8
ENCSR872LTT	ENCFF312BUL_ENCFF542NKD	human	ectodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF312BUL/@@download/ENCFF312BUL.fastq.gz	ENCFF312BUL.fastq.gz	s3://encode-public/2017/11/11/4a2de5dd-d6b4-4c1f-82de-4b6bd04f9abd/ENCFF312BUL.fastq.gz	e2d98c1145f4b7ba01d6108b7885b4b4	https://www.encodeproject.org/files/ENCFF542NKD/@@download/ENCFF542NKD.fastq.gz	ENCFF542NKD.fastq.gz	s3://encode-public/2017/11/12/11170e58-a0c5-4783-8cd7-52ab2503a96b/ENCFF542NKD.fastq.gz	e6fbd982f95c32f926c1ee39333a6072
ENCSR872LTT	ENCFF687NVE_ENCFF618IGA	human	ectodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF687NVE/@@download/ENCFF687NVE.fastq.gz	ENCFF687NVE.fastq.gz	s3://encode-public/2017/11/11/649e4866-392e-415d-8a4f-3a97670bd561/ENCFF687NVE.fastq.gz	ee09d28c8e86837e4e7bac8096bd6fb1	https://www.encodeproject.org/files/ENCFF618IGA/@@download/ENCFF618IGA.fastq.gz	ENCFF618IGA.fastq.gz	s3://encode-public/2017/11/12/c1f66f68-627e-4bf2-9786-e8ccc8faeeff/ENCFF618IGA.fastq.gz	9103acad2cb87cec8fc8b79969c4cb5c
ENCSR000BXY	ENCFF000MOR	human	A549	RNA-seq on A549 greater than 200bp polyA+ treated with dexamethasone at 100pM	OBI:0002571	polyA plus RNA-seq	Illumina Genome Analyzer IIx	36	https://www.encodeproject.org/files/ENCFF000MOR/@@download/ENCFF000MOR.fastq.gz	ENCFF000MOR.fastq.gz	s3://encode-public/2012/01/21/c8596934-52df-4e30-8746-37dd8407e3ca/ENCFF000MOR.fastq.gz	b3fc42b3199153f71866c74c4bfbfce5			
ENCSR000BXY	ENCFF000MOW	human	A549	RNA-seq on A549 greater than 200bp polyA+ treated with dexamethasone at 100pM	OBI:0002571	polyA plus RNA-seq	Illumina Genome Analyzer IIx	76	https://www.encodeproject.org/files/ENCFF000MOW/@@download/ENCFF000MOW.fastq.gz	ENCFF000MOW.fastq.gz	s3://encode-public/2012/01/21/a613553f-d7a0-4eec-a1a3-1c68db3089d8/ENCFF000MOW.fastq.gz	e9968cb195f2fa60dab4cb34cea7b4d5			
ENCSR976JGI	ENCFF226ZUY_ENCFF667BAN	human	mesendoderm		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF226ZUY/@@download/ENCFF226ZUY.fastq.gz	ENCFF226ZUY.fastq.gz	s3://encode-public/2017/04/26/bc6da92c-579b-426a-a1df-3e0d01bb8d1a/ENCFF226ZUY.fastq.gz	ea446fcc78aa96b7fcf86094c132c7ad	https://www.encodeproject.org/files/ENCFF667BAN/@@download/ENCFF667BAN.fastq.gz	ENCFF667BAN.fastq.gz	s3://encode-public/2017/05/02/7c00e627-a4d5-4308-939d-4ad693d4994c/ENCFF667BAN.fastq.gz	926047756d8f19c2ec64b10cb61bca94
ENCSR729ZII	ENCFF326BCF	human	muscle of back		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF326BCF/@@download/ENCFF326BCF.fastq.gz	ENCFF326BCF.fastq.gz	s3://encode-public/2016/11/17/9349be7b-f448-430a-9a8b-df6afb575490/ENCFF326BCF.fastq.gz	22074ce54de835e653fdd518789be322			
ENCSR413LXW	ENCFF847ODW	human	left renal cortex interstitium		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF847ODW/@@download/ENCFF847ODW.fastq.gz	ENCFF847ODW.fastq.gz	s3://encode-public/2016/10/26/eba13cef-a89f-4ccc-8542-a1a884951afb/ENCFF847ODW.fastq.gz	f2dc44d222a2037f3074240b5a6eec1a			
ENCSR924BHF	ENCFF414XEK_ENCFF988WMW	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 2 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF414XEK/@@download/ENCFF414XEK.fastq.gz	ENCFF414XEK.fastq.gz	s3://encode-public/2015/12/17/f9c405c4-e7bd-4aee-aa80-369fea2d0d2a/ENCFF414XEK.fastq.gz	5810753b22230f5aa2a036745b7f22a7	https://www.encodeproject.org/files/ENCFF988WMW/@@download/ENCFF988WMW.fastq.gz	ENCFF988WMW.fastq.gz	s3://encode-public/2015/12/17/a6d7b110-9a80-4f53-adee-9ef09e13f1dc/ENCFF988WMW.fastq.gz	39368307fb5060330abcb84d8437a50c
ENCSR924BHF	ENCFF692KRF_ENCFF510MGA	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 2 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF692KRF/@@download/ENCFF692KRF.fastq.gz	ENCFF692KRF.fastq.gz	s3://encode-public/2015/12/17/887499c0-2c8c-4dcf-a8c0-5d6a4779670b/ENCFF692KRF.fastq.gz	d24f688b76ac3f845c6f934a1969d698	https://www.encodeproject.org/files/ENCFF510MGA/@@download/ENCFF510MGA.fastq.gz	ENCFF510MGA.fastq.gz	s3://encode-public/2015/12/17/039f9c73-a904-498b-a97e-2fb14ce02d2a/ENCFF510MGA.fastq.gz	4b9e38027153241d81f0a9f6aa8a1848
ENCSR924BHF	ENCFF389XHW_ENCFF742ATR	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 2 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF389XHW/@@download/ENCFF389XHW.fastq.gz	ENCFF389XHW.fastq.gz	s3://encode-public/2015/12/17/e9e40dce-8970-428a-a211-d58813852609/ENCFF389XHW.fastq.gz	3de45c918b764e3b79856e6eef8c0f6e	https://www.encodeproject.org/files/ENCFF742ATR/@@download/ENCFF742ATR.fastq.gz	ENCFF742ATR.fastq.gz	s3://encode-public/2015/12/17/e5a62305-fd0e-490d-a6bf-fb109dbf5086/ENCFF742ATR.fastq.gz	a2751a7b2f14f7b54deb6395d48476f0
ENCSR924BHF	ENCFF217MQZ_ENCFF491TUO	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 2 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	51	https://www.encodeproject.org/files/ENCFF217MQZ/@@download/ENCFF217MQZ.fastq.gz	ENCFF217MQZ.fastq.gz	s3://encode-public/2016/03/03/7ed7f982-f8dc-430a-b183-cf4d708720d8/ENCFF217MQZ.fastq.gz	399987cfed9416ac75895c70a3eef9c7	https://www.encodeproject.org/files/ENCFF491TUO/@@download/ENCFF491TUO.fastq.gz	ENCFF491TUO.fastq.gz	s3://encode-public/2016/03/03/5c20ae19-a6e9-44f7-8d77-a02ad2b033ea/ENCFF491TUO.fastq.gz	cf083c45e01f1c7b6bbb3bffb7d5f89e
ENCSR384ZXD	ENCFF376BGG_ENCFF661MQT	human	K562	Initial cytosolic fractions on K562 Long Poly-A+ from Lecuyer	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	50	https://www.encodeproject.org/files/ENCFF376BGG/@@download/ENCFF376BGG.fastq.gz	ENCFF376BGG.fastq.gz	s3://encode-public/2016/02/01/c60e4434-7cac-40d5-9430-2505d696fbd3/ENCFF376BGG.fastq.gz	b592c08b9dea4a5e246ce8f3971e2fdd	https://www.encodeproject.org/files/ENCFF661MQT/@@download/ENCFF661MQT.fastq.gz	ENCFF661MQT.fastq.gz	s3://encode-public/2016/02/02/1ae11b54-fd5c-4d41-9bab-946090ab2b3d/ENCFF661MQT.fastq.gz	0679c67ee3f9d7657b2ce31487d6bede
ENCSR384ZXD	ENCFF966SGR_ENCFF876TLM	human	K562	Initial cytosolic fractions on K562 Long Poly-A+ from Lecuyer	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	50	https://www.encodeproject.org/files/ENCFF966SGR/@@download/ENCFF966SGR.fastq.gz	ENCFF966SGR.fastq.gz	s3://encode-public/2016/02/02/1fa1246a-3950-4cf2-9930-9b17267beed5/ENCFF966SGR.fastq.gz	0bd6395c7c9bf287247bfb6720c9d51a	https://www.encodeproject.org/files/ENCFF876TLM/@@download/ENCFF876TLM.fastq.gz	ENCFF876TLM.fastq.gz	s3://encode-public/2016/02/02/2c856ef2-3c3f-4743-a63e-0d10e82047bb/ENCFF876TLM.fastq.gz	5a126b73e8fb41d098c12a1163b93ecf
ENCSR545DKY	ENCFF059IUV_ENCFF104ZSG	human	K562	Initial total fractions on K562 Long Poly-A+ from Lecuyer	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	50	https://www.encodeproject.org/files/ENCFF059IUV/@@download/ENCFF059IUV.fastq.gz	ENCFF059IUV.fastq.gz	s3://encode-public/2016/02/01/c7b939a4-7e12-48f0-ad17-17339727340a/ENCFF059IUV.fastq.gz	cce7afb2a5c975cd3463f4d380001981	https://www.encodeproject.org/files/ENCFF104ZSG/@@download/ENCFF104ZSG.fastq.gz	ENCFF104ZSG.fastq.gz	s3://encode-public/2016/02/02/ee23e8e1-0477-445a-b363-9d0f44d99843/ENCFF104ZSG.fastq.gz	a7ef85cfe8c24479912b255609ddc485
ENCSR545DKY	ENCFF628GUZ_ENCFF695XOC	human	K562	Initial total fractions on K562 Long Poly-A+ from Lecuyer	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	50	https://www.encodeproject.org/files/ENCFF628GUZ/@@download/ENCFF628GUZ.fastq.gz	ENCFF628GUZ.fastq.gz	s3://encode-public/2016/02/01/d0d2e339-7c22-4159-99d6-adfb4efec616/ENCFF628GUZ.fastq.gz	e0f31e879942e7d3a9b457ad3ce72dfb	https://www.encodeproject.org/files/ENCFF695XOC/@@download/ENCFF695XOC.fastq.gz	ENCFF695XOC.fastq.gz	s3://encode-public/2016/02/02/b4bd81d7-22be-4791-880a-085788cc2d07/ENCFF695XOC.fastq.gz	73160b5cd013c0b658364e389e761ddd
ENCSR000CTR	ENCFF000INM_ENCFF000INT	human	SK-N-SH	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line SK-N-SH. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF000INM/@@download/ENCFF000INM.fastq.gz	ENCFF000INM.fastq.gz	s3://encode-public/2011/07/13/d2222af8-8912-4040-ba1c-c00932f12346/ENCFF000INM.fastq.gz	e8c6af47434651db83376459517c579e	https://www.encodeproject.org/files/ENCFF000INT/@@download/ENCFF000INT.fastq.gz	ENCFF000INT.fastq.gz	s3://encode-public/2011/07/13/e83e98c3-46c7-41f1-928a-b84c7b268f54/ENCFF000INT.fastq.gz	0a99bce432fc26d9b20c9343e07dd0ed
ENCSR000CTR	ENCFF000INN_ENCFF000INV	human	SK-N-SH	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line SK-N-SH. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF000INN/@@download/ENCFF000INN.fastq.gz	ENCFF000INN.fastq.gz	s3://encode-public/2011/07/13/128b43a6-f2db-47ac-aedf-7935ffc20505/ENCFF000INN.fastq.gz	57d5b931d8977e602eb3ee3a244de077	https://www.encodeproject.org/files/ENCFF000INV/@@download/ENCFF000INV.fastq.gz	ENCFF000INV.fastq.gz	s3://encode-public/2011/07/13/114a3536-2a3c-4e27-8961-d8aeb61087bb/ENCFF000INV.fastq.gz	cfd5b23cad9426ede1f80803d238c611
ENCSR830HIN	ENCFF644NDH_ENCFF068EOC	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF644NDH/@@download/ENCFF644NDH.fastq.gz	ENCFF644NDH.fastq.gz	s3://encode-public/2017/04/26/8f2ffe62-538d-460f-9709-b214c8e4f2d7/ENCFF644NDH.fastq.gz	44440594d834d5c3eddcc1cd896fcd35	https://www.encodeproject.org/files/ENCFF068EOC/@@download/ENCFF068EOC.fastq.gz	ENCFF068EOC.fastq.gz	s3://encode-public/2017/05/02/503e6360-2daf-4fba-9db6-b706502093af/ENCFF068EOC.fastq.gz	7ebb7ed69ce87d99dba7811905b9514a
ENCSR830HIN	ENCFF919ARA_ENCFF760DAJ	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF919ARA/@@download/ENCFF919ARA.fastq.gz	ENCFF919ARA.fastq.gz	s3://encode-public/2017/04/26/9d43c445-43e6-4bdb-986a-42f460492aab/ENCFF919ARA.fastq.gz	cc2d7e7803177bf29e0e9ba0becb77cd	https://www.encodeproject.org/files/ENCFF760DAJ/@@download/ENCFF760DAJ.fastq.gz	ENCFF760DAJ.fastq.gz	s3://encode-public/2017/05/02/eac57943-d9b1-40dc-babd-b5c9af73037d/ENCFF760DAJ.fastq.gz	136503a09831594078b8681adef69027
ENCSR830HIN	ENCFF968XRL_ENCFF762RCL	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF968XRL/@@download/ENCFF968XRL.fastq.gz	ENCFF968XRL.fastq.gz	s3://encode-public/2017/04/26/f13a46a5-1031-4bbc-8431-af5c38f563dd/ENCFF968XRL.fastq.gz	36f3a05080cc24ffc761a4917befe834	https://www.encodeproject.org/files/ENCFF762RCL/@@download/ENCFF762RCL.fastq.gz	ENCFF762RCL.fastq.gz	s3://encode-public/2017/05/02/1c8751d2-cae5-4136-b58c-21dae0613290/ENCFF762RCL.fastq.gz	2af16fc3ea0b5141557f54e2f601382c
ENCSR830HIN	ENCFF790PEK_ENCFF598CWC	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF790PEK/@@download/ENCFF790PEK.fastq.gz	ENCFF790PEK.fastq.gz	s3://encode-public/2017/04/26/10a971ff-4d64-4704-a033-4b9fb37c90e2/ENCFF790PEK.fastq.gz	451f0662b85ccddecb22568da5371513	https://www.encodeproject.org/files/ENCFF598CWC/@@download/ENCFF598CWC.fastq.gz	ENCFF598CWC.fastq.gz	s3://encode-public/2017/05/02/126a54ea-67cc-4e23-b09c-3757bd13c7ae/ENCFF598CWC.fastq.gz	a66aa7f67bcf5626c6ce292c15c9f27f
ENCSR830HIN	ENCFF210EBO_ENCFF105BMM	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF210EBO/@@download/ENCFF210EBO.fastq.gz	ENCFF210EBO.fastq.gz	s3://encode-public/2017/04/26/b732bd01-a817-4be0-acf8-4d2bc314a6bf/ENCFF210EBO.fastq.gz	58a7b27940d75b27a623bca6f42f948a	https://www.encodeproject.org/files/ENCFF105BMM/@@download/ENCFF105BMM.fastq.gz	ENCFF105BMM.fastq.gz	s3://encode-public/2017/05/02/4a823e4f-b0e0-4d89-8bc5-089d92a7b269/ENCFF105BMM.fastq.gz	2938ec6138b5c707e00c13b04a4d2362
ENCSR830HIN	ENCFF447UNC_ENCFF850FEW	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF447UNC/@@download/ENCFF447UNC.fastq.gz	ENCFF447UNC.fastq.gz	s3://encode-public/2017/04/26/e32491e4-7aed-4526-bcd8-080f6079e08a/ENCFF447UNC.fastq.gz	e2df7cb777d8091334a56ce5b58811a3	https://www.encodeproject.org/files/ENCFF850FEW/@@download/ENCFF850FEW.fastq.gz	ENCFF850FEW.fastq.gz	s3://encode-public/2017/05/02/89e0fc30-3003-42e2-9a90-63b63afb00fd/ENCFF850FEW.fastq.gz	1a0db01cb99f33502f29917baf00cb68
ENCSR830HIN	ENCFF359UBE_ENCFF574WPO	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF359UBE/@@download/ENCFF359UBE.fastq.gz	ENCFF359UBE.fastq.gz	s3://encode-public/2017/04/26/1ee88146-8a54-4563-9dcb-c0ac2b5bff30/ENCFF359UBE.fastq.gz	f9eb46bed9e966fd1c8543c14f3be029	https://www.encodeproject.org/files/ENCFF574WPO/@@download/ENCFF574WPO.fastq.gz	ENCFF574WPO.fastq.gz	s3://encode-public/2017/05/02/31b90934-5c87-436f-8256-fe564029e86c/ENCFF574WPO.fastq.gz	8e0ff9f6863e807e14cd5acf6b2fefb9
ENCSR830HIN	ENCFF065OFV_ENCFF291VSA	human	common myeloid progenitor, CD34-positive		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF065OFV/@@download/ENCFF065OFV.fastq.gz	ENCFF065OFV.fastq.gz	s3://encode-public/2017/04/26/e456a6d0-dec2-4ffe-b599-84d33c77b075/ENCFF065OFV.fastq.gz	93ca3e498125964a0d9cc5bc2fa6012f	https://www.encodeproject.org/files/ENCFF291VSA/@@download/ENCFF291VSA.fastq.gz	ENCFF291VSA.fastq.gz	s3://encode-public/2017/05/02/1f7a3bc1-fcce-46f6-be56-71dca6bd2c9c/ENCFF291VSA.fastq.gz	6d296d90f0d38744f029cee89229de24
